"T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.69734,1.3073,0.21,0
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.69972,1.3097,0.21,0
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.7021,1.3121,0.21,0
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.70448,1.3145,0.21,0
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.70686,1.3169,0.21,0
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.70924,1.3192,0.21,0
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.71162,1.3216,0.21,0
2.8203,0.80844,0.031988,0,5.6272,2.7934,1,0.714,1.324,0.21,0
2.8261,0.7072,0.023737,0,5.8034,2.8749,1,0.71638,1.3264,0.21,0
2.8261,0.7072,0.023737,0,5.8034,2.8749,1,0.71876,1.3288,0.21,0
