# time Uy_probe0 Uy_probe1
0.099 -0.000585202 0.000585202
0.1 -0.000586269 0.000586269
0.101 -0.000587337 0.000587337
0.102 -0.000588404 0.000588404
0.103 -0.000589472 0.000589473
0.104 -0.000590541 0.000590541
0.105 -0.00059161 0.00059161
0.106 -0.000592679 0.000592679
0.107 -0.000593748 0.000593748
0.108 -0.000594817 0.000594817
0.109 -0.000595887 0.000595887
0.11 -0.000596957 0.000596957
0.111 -0.000598027 0.000598027
0.112 -0.000599098 0.000599098
0.113 -0.000600168 0.000600168
0.114 -0.000601239 0.000601239
0.115 -0.00060231 0.00060231
0.116 -0.000603381 0.000603381
0.117 -0.000604452 0.000604452
0.118 -0.000605523 0.000605523
0.119 -0.000606595 0.000606595
0.12 -0.000607666 0.000607666
0.121 -0.000608738 0.000608738
0.122 -0.00060981 0.00060981
0.123 -0.000610882 0.000610882
0.124 -0.000611954 0.000611954
0.125 -0.000613026 0.000613026
0.126 -0.000614098 0.000614098
0.127 -0.000615171 0.000615171
0.128 -0.000616244 0.000616244
0.129 -0.000617317 0.000617317
0.13 -0.00061839 0.00061839
0.131 -0.000619464 0.000619464
0.132 -0.000620537 0.000620537
0.133 -0.00062161 0.00062161
0.134 -0.000622684 0.000622684
0.135 -0.000623758 0.000623758
0.136 -0.000624831 0.000624831
0.137 -0.000625905 0.000625905
0.138 -0.000626979 0.000626979
0.139 -0.000628053 0.000628053
0.14 -0.000629127 0.000629127
0.141 -0.000630202 0.000630202
0.142 -0.000631276 0.000631276
0.143 -0.000632351 0.000632351
0.144 -0.000633425 0.000633425
0.145 -0.0006345 0.0006345
0.146 -0.000635575 0.000635575
0.147 -0.00063665 0.00063665
0.148 -0.000637726 0.000637726
0.149 -0.000638801 0.000638801
0.15 -0.000639877 0.000639877
0.151 -0.000640952 0.000640952
0.152 -0.000642028 0.000642028
0.153 -0.000643104 0.000643104
0.154 -0.000644181 0.000644181
0.155 -0.000645257 0.000645257
0.156 -0.000646334 0.000646334
0.157 -0.000647411 0.000647411
0.158 -0.000648487 0.000648487
0.159 -0.000649564 0.000649564
0.16 -0.000650642 0.000650642
0.161 -0.000651719 0.000651719
0.162 -0.000652797 0.000652797
0.163 -0.000653875 0.000653875
0.164 -0.000654953 0.000654953
0.165 -0.000656032 0.000656032
0.166 -0.000657111 0.000657111
0.167 -0.00065819 0.00065819
0.168 -0.000659269 0.000659269
0.169 -0.000660348 0.000660348
0.17 -0.000661428 0.000661428
0.171 -0.000662507 0.000662507
0.172 -0.000663587 0.000663587
0.173 -0.000664668 0.000664668
0.174 -0.000665748 0.000665748
0.175 -0.000666829 0.000666829
0.176 -0.00066791 0.00066791
0.177 -0.000668991 0.000668992
0.178 -0.000670073 0.000670073
0.179 -0.000671155 0.000671155
0.18 -0.000672237 0.000672237
0.181 -0.00067332 0.00067332
0.182 -0.000674403 0.000674403
0.183 -0.000675486 0.000675486
0.184 -0.000676569 0.000676569
0.185 -0.000677653 0.000677653
0.186 -0.000678737 0.000678737
0.187 -0.000679822 0.000679822
0.188 -0.000680907 0.000680907
0.189 -0.000681992 0.000681992
0.19 -0.000683077 0.000683077
0.191 -0.000684163 0.000684163
0.192 -0.000685249 0.000685249
0.193 -0.000686335 0.000686335
0.194 -0.000687422 0.000687422
0.195 -0.000688509 0.000688509
0.196 -0.000689597 0.000689597
0.197 -0.000690685 0.000690685
0.198 -0.000691773 0.000691773
0.199 -0.000692861 0.000692861
0.2 -0.00069395 0.00069395
0.201 -0.000695039 0.000695039
0.202 -0.000696129 0.000696129
0.203 -0.000697219 0.000697219
0.204 -0.000698309 0.000698309
0.205 -0.0006994 0.0006994
0.206 -0.000700491 0.000700491
0.207 -0.000701583 0.000701583
0.208 -0.000702675 0.000702675
0.209 -0.000703767 0.000703767
0.21 -0.000704859 0.00070486
0.211 -0.000705953 0.000705953
0.212 -0.000707046 0.000707046
0.213 -0.00070814 0.00070814
0.214 -0.000709234 0.000709234
0.215 -0.000710329 0.000710329
0.216 -0.000711424 0.000711424
0.217 -0.00071252 0.00071252
0.218 -0.000713616 0.000713616
0.219 -0.000714712 0.000714712
0.22 -0.000715809 0.000715809
0.221 -0.000716906 0.000716906
0.222 -0.000718004 0.000718004
0.223 -0.000719102 0.000719102
0.224 -0.0007202 0.0007202
0.225 -0.000721299 0.000721299
0.226 -0.000722398 0.000722399
0.227 -0.000723498 0.000723498
0.228 -0.000724598 0.000724599
0.229 -0.000725699 0.000725699
0.23 -0.0007268 0.0007268
0.231 -0.000727902 0.000727902
0.232 -0.000729004 0.000729004
0.233 -0.000730106 0.000730106
0.234 -0.000731209 0.000731209
0.235 -0.000732312 0.000732312
0.236 -0.000733416 0.000733416
0.237 -0.00073452 0.00073452
0.238 -0.000735625 0.000735625
0.239 -0.00073673 0.00073673
0.24 -0.000737835 0.000737835
0.241 -0.000738941 0.000738941
0.242 -0.000740047 0.000740047
0.243 -0.000741154 0.000741154
0.244 -0.000742261 0.000742261
0.245 -0.000743369 0.000743369
0.246 -0.000744477 0.000744477
0.247 -0.000745586 0.000745586
0.248 -0.000746695 0.000746695
0.249 -0.000747804 0.000747804
0.25 -0.000748913 0.000748914
0.251 -0.000750024 0.000750024
0.252 -0.000751134 0.000751134
0.253 -0.000752246 0.000752246
0.254 -0.000753357 0.000753357
0.255 -0.00075447 0.00075447
0.256 -0.000755584 0.000755584
0.257 -0.000756697 0.000756697
0.258 -0.00075781 0.00075781
0.259 -0.000758923 0.000758923
0.26 -0.000760036 0.000760036
0.261 -0.000761149 0.000761149
0.262 -0.000762263 0.000762263
0.263 -0.000763378 0.000763378
0.264 -0.000764493 0.000764493
0.265 -0.000765608 0.000765608
0.266 -0.000766724 0.000766724
0.267 -0.00076784 0.00076784
0.268 -0.000768957 0.000768957
0.269 -0.000770074 0.000770074
0.27 -0.000771192 0.000771192
0.271 -0.00077231 0.00077231
0.272 -0.000773428 0.000773428
0.273 -0.000774547 0.000774547
0.274 -0.000775666 0.000775666
0.275 -0.000776786 0.000776786
0.276 -0.000777906 0.000777907
0.277 -0.000779027 0.000779027
0.278 -0.000780148 0.000780148
0.279 -0.00078127 0.00078127
0.28 -0.000782392 0.000782392
0.281 -0.000783514 0.000783514
0.282 -0.000784637 0.000784637
0.283 -0.00078576 0.00078576
0.284 -0.000786884 0.000786884
0.285 -0.000788008 0.000788008
0.286 -0.000789132 0.000789133
0.287 -0.000790258 0.000790258
0.288 -0.000791383 0.000791383
0.289 -0.000792509 0.000792509
0.29 -0.000793635 0.000793635
0.291 -0.000794762 0.000794762
0.292 -0.000795889 0.000795889
0.293 -0.000797016 0.000797017
0.294 -0.000798144 0.000798144
0.295 -0.000799273 0.000799273
0.296 -0.000800402 0.000800402
0.297 -0.000801531 0.000801531
0.298 -0.00080266 0.00080266
0.299 -0.00080379 0.00080379
0.3 -0.000804921 0.000804921
0.301 -0.000806052 0.000806052
0.302 -0.000807183 0.000807183
0.303 -0.000808314 0.000808315
0.304 -0.000809446 0.000809447
0.305 -0.000810579 0.000810579
0.306 -0.000811712 0.000811712
0.307 -0.000812845 0.000812845
0.308 -0.000813978 0.000813978
0.309 -0.000815112 0.000815112
0.31 -0.000816247 0.000816247
0.311 -0.000817382 0.000817382
0.312 -0.000818517 0.000818517
0.313 -0.000819652 0.000819652
0.314 -0.000820788 0.000820788
0.315 -0.000821925 0.000821925
0.316 -0.000823061 0.000823062
0.317 -0.000824199 0.000824199
0.318 -0.000825336 0.000825336
0.319 -0.000826474 0.000826474
0.32 -0.000827612 0.000827613
0.321 -0.000828751 0.000828751
0.322 -0.00082989 0.00082989
0.323 -0.00083103 0.00083103
0.324 -0.00083217 0.00083217
0.325 -0.00083331 0.00083331
0.326 -0.00083445 0.000834451
0.327 -0.000835591 0.000835592
0.328 -0.000836733 0.000836733
0.329 -0.000837875 0.000837875
0.33 -0.000839017 0.000839017
0.331 -0.000840159 0.000840159
0.332 -0.000841302 0.000841302
0.333 -0.000842445 0.000842445
0.334 -0.000843589 0.000843589
0.335 -0.000844733 0.000844733
0.336 -0.000845877 0.000845877
0.337 -0.000847022 0.000847022
0.338 -0.000848167 0.000848167
0.339 -0.000849312 0.000849312
0.34 -0.000850458 0.000850458
0.341 -0.000851604 0.000851604
0.342 -0.000852751 0.000852751
0.343 -0.000853898 0.000853898
0.344 -0.000855045 0.000855045
0.345 -0.000856192 0.000856193
0.346 -0.00085734 0.00085734
0.347 -0.000858489 0.000858489
0.348 -0.000859637 0.000859637
0.349 -0.000860786 0.000860786
0.35 -0.000861936 0.000861936
0.351 -0.000863086 0.000863086
0.352 -0.000864236 0.000864236
0.353 -0.000865386 0.000865386
0.354 -0.000866537 0.000866537
0.355 -0.000867688 0.000867688
0.356 -0.000868839 0.000868839
0.357 -0.000869991 0.000869991
0.358 -0.000871143 0.000871143
0.359 -0.000872295 0.000872296
0.36 -0.000873448 0.000873448
0.361 -0.000874601 0.000874601
0.362 -0.000875755 0.000875755
0.363 -0.000876909 0.000876909
0.364 -0.000878063 0.000878063
0.365 -0.000879217 0.000879217
0.366 -0.000880372 0.000880372
0.367 -0.000881527 0.000881527
0.368 -0.000882682 0.000882683
0.369 -0.000883838 0.000883839
0.37 -0.000884995 0.000884995
0.371 -0.000886151 0.000886151
0.372 -0.000887308 0.000887308
0.373 -0.000888464 0.000888465
0.374 -0.000889622 0.000889622
0.375 -0.000890779 0.000890779
0.376 -0.000891937 0.000891937
0.377 -0.000893095 0.000893095
0.378 -0.000894253 0.000894253
0.379 -0.000895412 0.000895412
0.38 -0.000896571 0.000896571
0.381 -0.00089773 0.000897731
0.382 -0.00089889 0.00089889
0.383 -0.00090005 0.00090005
0.384 -0.000901211 0.000901211
0.385 -0.000902371 0.000902371
0.386 -0.000903532 0.000903532
0.387 -0.000904693 0.000904694
0.388 -0.000905855 0.000905855
0.389 -0.000907017 0.000907017
0.39 -0.000908179 0.000908179
0.391 -0.000909342 0.000909342
0.392 -0.000910504 0.000910505
0.393 -0.000911668 0.000911668
0.394 -0.000912831 0.000912831
0.395 -0.000913995 0.000913995
0.396 -0.000915159 0.000915159
0.397 -0.000916323 0.000916323
0.398 -0.000917488 0.000917488
0.399 -0.000918653 0.000918653
0.4 -0.000919818 0.000919818
0.401 -0.000920984 0.000920984
0.402 -0.00092215 0.00092215
0.403 -0.000923316 0.000923316
0.404 -0.000924483 0.000924483
0.405 -0.000925649 0.000925649
0.406 -0.000926816 0.000926817
0.407 -0.000927984 0.000927984
0.408 -0.000929152 0.000929152
0.409 -0.00093032 0.00093032
0.41 -0.000931488 0.000931488
0.411 -0.000932657 0.000932657
0.412 -0.000933825 0.000933826
0.413 -0.000934995 0.000934995
0.414 -0.000936164 0.000936164
0.415 -0.000937333 0.000937333
0.416 -0.000938503 0.000938503
0.417 -0.000939673 0.000939673
0.418 -0.000940843 0.000940843
0.419 -0.000942014 0.000942014
0.42 -0.000943185 0.000943185
0.421 -0.000944356 0.000944356
0.422 -0.000945527 0.000945527
0.423 -0.000946699 0.000946699
0.424 -0.000947871 0.000947871
0.425 -0.000949043 0.000949043
0.426 -0.000950216 0.000950216
0.427 -0.000951389 0.000951389
0.428 -0.000952562 0.000952562
0.429 -0.000953735 0.000953735
0.43 -0.000954909 0.000954909
0.431 -0.000956083 0.000956083
0.432 -0.000957257 0.000957257
0.433 -0.000958431 0.000958431
0.434 -0.000959606 0.000959606
0.435 -0.000960781 0.000960781
0.436 -0.000961956 0.000961956
0.437 -0.000963132 0.000963132
0.438 -0.000964308 0.000964308
0.439 -0.000965484 0.000965484
0.44 -0.00096666 0.00096666
0.441 -0.000967837 0.000967837
0.442 -0.000969014 0.000969014
0.443 -0.000970191 0.000970191
0.444 -0.000971369 0.000971369
0.445 -0.000972547 0.000972547
0.446 -0.000973726 0.000973726
0.447 -0.000974905 0.000974905
0.448 -0.000976083 0.000976083
0.449 -0.000977261 0.000977261
0.45 -0.000978439 0.00097844
0.451 -0.000979618 0.000979618
0.452 -0.000980797 0.000980797
0.453 -0.000981976 0.000981976
0.454 -0.000983155 0.000983155
0.455 -0.000984334 0.000984334
0.456 -0.000985514 0.000985514
0.457 -0.000986694 0.000986694
0.458 -0.000987874 0.000987874
0.459 -0.000989054 0.000989055
0.46 -0.000990235 0.000990235
0.461 -0.000991416 0.000991417
0.462 -0.000992598 0.000992598
0.463 -0.000993778 0.000993779
0.464 -0.00099496 0.00099496
0.465 -0.000996141 0.000996141
0.466 -0.000997322 0.000997323
0.467 -0.000998504 0.000998504
0.468 -0.000999686 0.000999686
0.469 -0.00100087 0.00100087
0.47 -0.00100205 0.00100205
0.471 -0.00100323 0.00100323
0.472 -0.00100442 0.00100442
0.473 -0.0010056 0.0010056
0.474 -0.00100678 0.00100678
0.475 -0.00100797 0.00100797
0.476 -0.00100915 0.00100915
0.477 -0.00101033 0.00101033
0.478 -0.00101152 0.00101152
0.479 -0.0010127 0.0010127
0.48 -0.00101389 0.00101389
0.481 -0.00101507 0.00101507
0.482 -0.00101625 0.00101625
0.483 -0.00101744 0.00101744
0.484 -0.00101862 0.00101862
0.485 -0.00101981 0.00101981
0.486 -0.00102099 0.00102099
0.487 -0.00102218 0.00102218
0.488 -0.00102336 0.00102336
0.489 -0.00102455 0.00102455
0.49 -0.00102573 0.00102573
0.491 -0.00102692 0.00102692
0.492 -0.0010281 0.0010281
0.493 -0.00102928 0.00102928
0.494 -0.00103046 0.00103046
0.495 -0.00103164 0.00103164
0.496 -0.00103281 0.00103281
0.497 -0.001034 0.001034
0.498 -0.00103519 0.00103519
0.499 -0.00103639 0.00103639
0.5 -0.00103758 0.00103758
0.501 -0.00103877 0.00103877
0.502 -0.00103997 0.00103997
0.503 -0.00104116 0.00104116
0.504 -0.00104236 0.00104236
0.505 -0.00104355 0.00104355
0.506 -0.00104475 0.00104475
0.507 -0.00104594 0.00104594
0.508 -0.00104714 0.00104714
0.509 -0.00104833 0.00104833
0.51 -0.00104953 0.00104953
0.511 -0.00105072 0.00105072
0.512 -0.00105192 0.00105192
0.513 -0.00105311 0.00105311
0.514 -0.00105431 0.00105431
0.515 -0.00105551 0.00105551
0.516 -0.0010567 0.0010567
0.517 -0.0010579 0.0010579
0.518 -0.0010591 0.0010591
0.519 -0.00106029 0.00106029
0.52 -0.00106149 0.00106149
0.521 -0.00106269 0.00106269
0.522 -0.00106389 0.00106389
0.523 -0.00106508 0.00106508
0.524 -0.00106628 0.00106628
0.525 -0.00106748 0.00106748
0.526 -0.00106868 0.00106868
0.527 -0.00106988 0.00106988
0.528 -0.00107108 0.00107108
0.529 -0.00107227 0.00107227
0.53 -0.00107347 0.00107347
0.531 -0.00107467 0.00107467
0.532 -0.00107587 0.00107587
0.533 -0.00107707 0.00107707
0.534 -0.00107827 0.00107827
0.535 -0.00107947 0.00107947
0.536 -0.00108067 0.00108067
0.537 -0.00108187 0.00108187
0.538 -0.00108307 0.00108307
0.539 -0.00108427 0.00108427
0.54 -0.00108547 0.00108547
0.541 -0.00108667 0.00108667
0.542 -0.00108787 0.00108787
0.543 -0.00108908 0.00108908
0.544 -0.00109028 0.00109028
0.545 -0.00109148 0.00109148
0.546 -0.00109268 0.00109268
0.547 -0.00109388 0.00109388
0.548 -0.00109508 0.00109508
0.549 -0.00109629 0.00109629
0.55 -0.00109749 0.00109749
0.551 -0.00109869 0.00109869
0.552 -0.00109989 0.0010999
0.553 -0.0011011 0.0011011
0.554 -0.0011023 0.0011023
0.555 -0.0011035 0.00110351
0.556 -0.00110471 0.00110471
0.557 -0.00110591 0.00110591
0.558 -0.00110712 0.00110712
0.559 -0.00110832 0.00110832
0.56 -0.00110952 0.00110952
0.561 -0.00111073 0.00111073
0.562 -0.00111193 0.00111193
0.563 -0.00111314 0.00111314
0.564 -0.00111434 0.00111434
0.565 -0.00111555 0.00111555
0.566 -0.00111675 0.00111675
0.567 -0.00111796 0.00111796
0.568 -0.00111916 0.00111916
0.569 -0.00112037 0.00112037
0.57 -0.00112157 0.00112157
0.571 -0.00112278 0.00112278
0.572 -0.00112399 0.00112399
0.573 -0.00112519 0.00112519
0.574 -0.0011264 0.0011264
0.575 -0.00112761 0.00112761
0.576 -0.00112881 0.00112881
0.577 -0.00113002 0.00113002
0.578 -0.00113123 0.00113123
0.579 -0.00113243 0.00113243
0.58 -0.00113364 0.00113364
0.581 -0.00113485 0.00113485
0.582 -0.00113606 0.00113606
0.583 -0.00113726 0.00113726
0.584 -0.00113847 0.00113847
0.585 -0.00113968 0.00113968
0.586 -0.00114089 0.00114089
0.587 -0.0011421 0.0011421
0.588 -0.00114331 0.00114331
0.589 -0.00114452 0.00114452
0.59 -0.00114572 0.00114573
0.591 -0.00114693 0.00114693
0.592 -0.00114814 0.00114814
0.593 -0.00114935 0.00114935
0.594 -0.00115056 0.00115056
0.595 -0.00115177 0.00115177
0.596 -0.00115298 0.00115298
0.597 -0.00115419 0.00115419
0.598 -0.0011554 0.00115541
0.599 -0.00115662 0.00115662
0.6 -0.00115783 0.00115783
0.601 -0.00115904 0.00115904
0.602 -0.00116025 0.00116025
0.603 -0.00116146 0.00116146
0.604 -0.00116267 0.00116267
0.605 -0.00116388 0.00116388
0.606 -0.0011651 0.0011651
0.607 -0.00116631 0.00116631
0.608 -0.00116752 0.00116752
0.609 -0.00116873 0.00116873
0.61 -0.00116995 0.00116995
0.611 -0.00117116 0.00117116
0.612 -0.00117237 0.00117237
0.613 -0.00117359 0.00117359
0.614 -0.0011748 0.0011748
0.615 -0.00117601 0.00117601
0.616 -0.00117723 0.00117723
0.617 -0.00117844 0.00117844
0.618 -0.00117966 0.00117966
0.619 -0.00118087 0.00118087
0.62 -0.00118209 0.00118209
0.621 -0.00118331 0.00118331
0.622 -0.00118452 0.00118452
0.623 -0.00118574 0.00118574
0.624 -0.00118695 0.00118695
0.625 -0.00118816 0.00118816
0.626 -0.00118938 0.00118938
0.627 -0.00119059 0.00119059
0.628 -0.0011918 0.0011918
0.629 -0.00119302 0.00119302
0.63 -0.00119423 0.00119423
0.631 -0.00119545 0.00119545
0.632 -0.00119666 0.00119666
0.633 -0.00119788 0.00119788
0.634 -0.00119909 0.00119909
0.635 -0.00120031 0.00120031
0.636 -0.00120152 0.00120152
0.637 -0.00120274 0.00120274
0.638 -0.00120395 0.00120395
0.639 -0.00120517 0.00120517
0.64 -0.00120639 0.00120639
0.641 -0.0012076 0.0012076
0.642 -0.00120882 0.00120882
0.643 -0.00121003 0.00121003
0.644 -0.00121125 0.00121125
0.645 -0.00121247 0.00121247
0.646 -0.00121369 0.00121369
0.647 -0.0012149 0.0012149
0.648 -0.00121612 0.00121612
0.649 -0.00121734 0.00121734
0.65 -0.00121856 0.00121856
0.651 -0.00121977 0.00121977
0.652 -0.00122099 0.00122099
0.653 -0.00122221 0.00122221
0.654 -0.00122343 0.00122343
0.655 -0.00122465 0.00122465
0.656 -0.00122587 0.00122587
0.657 -0.00122709 0.00122709
0.658 -0.00122831 0.00122831
0.659 -0.00122952 0.00122952
0.66 -0.00123074 0.00123074
0.661 -0.00123196 0.00123196
0.662 -0.00123318 0.00123318
0.663 -0.0012344 0.0012344
0.664 -0.00123562 0.00123562
0.665 -0.00123684 0.00123684
0.666 -0.00123806 0.00123806
0.667 -0.00123928 0.00123929
0.668 -0.00124051 0.00124051
0.669 -0.00124173 0.00124173
0.67 -0.00124295 0.00124295
0.671 -0.00124417 0.00124417
0.672 -0.00124539 0.00124539
0.673 -0.00124661 0.00124661
0.674 -0.00124783 0.00124783
0.675 -0.00124906 0.00124906
0.676 -0.00125028 0.00125028
0.677 -0.0012515 0.0012515
0.678 -0.00125272 0.00125272
0.679 -0.00125394 0.00125394
0.68 -0.00125516 0.00125517
0.681 -0.00125639 0.00125639
0.682 -0.00125761 0.00125761
0.683 -0.00125883 0.00125883
0.684 -0.00126006 0.00126006
0.685 -0.00126128 0.00126128
0.686 -0.0012625 0.0012625
0.687 -0.00126373 0.00126373
0.688 -0.00126495 0.00126495
0.689 -0.00126617 0.00126617
0.69 -0.0012674 0.0012674
0.691 -0.00126862 0.00126862
0.692 -0.00126985 0.00126985
0.693 -0.00127107 0.00127107
0.694 -0.00127229 0.00127229
0.695 -0.00127352 0.00127352
0.696 -0.00127474 0.00127474
0.697 -0.00127597 0.00127597
0.698 -0.00127719 0.00127719
0.699 -0.00127842 0.00127842
0.7 -0.00127965 0.00127965
0.701 -0.00128087 0.00128087
0.702 -0.0012821 0.0012821
0.703 -0.00128332 0.00128332
0.704 -0.00128455 0.00128455
0.705 -0.00128577 0.00128578
0.706 -0.001287 0.001287
0.707 -0.00128823 0.00128823
0.708 -0.00128945 0.00128945
0.709 -0.00129068 0.00129068
0.71 -0.00129191 0.00129191
0.711 -0.00129314 0.00129314
0.712 -0.00129436 0.00129436
0.713 -0.00129559 0.00129559
0.714 -0.00129682 0.00129682
0.715 -0.00129805 0.00129805
0.716 -0.00129927 0.00129927
0.717 -0.0013005 0.0013005
0.718 -0.00130173 0.00130173
0.719 -0.00130296 0.00130296
0.72 -0.00130418 0.00130418
0.721 -0.00130541 0.00130541
0.722 -0.00130664 0.00130664
0.723 -0.00130787 0.00130787
0.724 -0.0013091 0.0013091
0.725 -0.00131033 0.00131033
0.726 -0.00131156 0.00131156
0.727 -0.00131278 0.00131278
0.728 -0.00131401 0.00131401
0.729 -0.00131524 0.00131524
0.73 -0.00131647 0.00131647
0.731 -0.0013177 0.0013177
0.732 -0.00131893 0.00131893
0.733 -0.00132016 0.00132016
0.734 -0.00132139 0.00132139
0.735 -0.00132262 0.00132262
0.736 -0.00132385 0.00132385
0.737 -0.00132508 0.00132508
0.738 -0.00132631 0.00132631
0.739 -0.00132754 0.00132754
0.74 -0.00132877 0.00132877
0.741 -0.00133001 0.00133001
0.742 -0.00133124 0.00133124
0.743 -0.00133247 0.00133247
0.744 -0.0013337 0.0013337
0.745 -0.00133493 0.00133493
0.746 -0.00133616 0.00133616
0.747 -0.00133739 0.0013374
0.748 -0.00133863 0.00133863
0.749 -0.00133986 0.00133986
0.75 -0.00134109 0.00134109
0.751 -0.00134232 0.00134232
0.752 -0.00134355 0.00134356
0.753 -0.00134479 0.00134479
0.754 -0.00134602 0.00134602
0.755 -0.00134725 0.00134725
0.756 -0.00134849 0.00134849
0.757 -0.00134972 0.00134972
0.758 -0.00135095 0.00135095
0.759 -0.00135218 0.00135218
0.76 -0.00135342 0.00135342
0.761 -0.00135465 0.00135465
0.762 -0.00135588 0.00135589
0.763 -0.00135712 0.00135712
0.764 -0.00135835 0.00135835
0.765 -0.00135959 0.00135959
0.766 -0.00136082 0.00136082
0.767 -0.00136206 0.00136206
0.768 -0.00136329 0.00136329
0.769 -0.00136452 0.00136452
0.77 -0.00136576 0.00136576
0.771 -0.00136699 0.00136699
0.772 -0.00136823 0.00136823
0.773 -0.00136946 0.00136946
0.774 -0.0013707 0.0013707
0.775 -0.00137194 0.00137194
0.776 -0.00137317 0.00137317
0.777 -0.00137441 0.00137441
0.778 -0.00137564 0.00137564
0.779 -0.00137688 0.00137688
0.78 -0.00137811 0.00137811
0.781 -0.00137935 0.00137935
0.782 -0.00138059 0.00138059
0.783 -0.00138182 0.00138182
0.784 -0.00138306 0.00138306
0.785 -0.0013843 0.0013843
0.786 -0.00138553 0.00138553
0.787 -0.00138677 0.00138677
0.788 -0.00138801 0.00138801
0.789 -0.00138924 0.00138924
0.79 -0.00139048 0.00139048
0.791 -0.00139172 0.00139172
0.792 -0.00139296 0.00139296
0.793 -0.00139419 0.00139419
0.794 -0.00139543 0.00139543
0.795 -0.00139667 0.00139667
0.796 -0.00139791 0.00139791
0.797 -0.00139915 0.00139915
0.798 -0.00140039 0.00140039
0.799 -0.00140162 0.00140163
0.8 -0.00140286 0.00140286
0.801 -0.0014041 0.0014041
0.802 -0.00140534 0.00140534
0.803 -0.00140658 0.00140658
0.804 -0.00140782 0.00140782
0.805 -0.00140906 0.00140906
0.806 -0.0014103 0.0014103
0.807 -0.00141154 0.00141154
0.808 -0.00141278 0.00141278
0.809 -0.00141402 0.00141402
0.81 -0.00141526 0.00141526
0.811 -0.0014165 0.0014165
0.812 -0.00141774 0.00141774
0.813 -0.00141898 0.00141898
0.814 -0.00142023 0.00142023
0.815 -0.00142147 0.00142147
0.816 -0.00142271 0.00142271
0.817 -0.00142395 0.00142395
0.818 -0.00142519 0.00142519
0.819 -0.00142643 0.00142643
0.82 -0.00142768 0.00142768
0.821 -0.00142892 0.00142892
0.822 -0.00143016 0.00143016
0.823 -0.0014314 0.0014314
0.824 -0.00143265 0.00143265
0.825 -0.00143389 0.00143389
0.826 -0.00143513 0.00143513
0.827 -0.00143637 0.00143637
0.828 -0.00143761 0.00143761
0.829 -0.00143885 0.00143885
0.83 -0.00144009 0.0014401
0.831 -0.00144134 0.00144134
0.832 -0.00144258 0.00144258
0.833 -0.00144382 0.00144382
0.834 -0.00144506 0.00144506
0.835 -0.00144631 0.00144631
0.836 -0.00144755 0.00144755
0.837 -0.00144879 0.00144879
0.838 -0.00145003 0.00145003
0.839 -0.00145128 0.00145128
0.84 -0.00145252 0.00145252
0.841 -0.00145376 0.00145376
0.842 -0.00145501 0.00145501
0.843 -0.00145625 0.00145625
0.844 -0.0014575 0.0014575
0.845 -0.00145874 0.00145874
0.846 -0.00145998 0.00145998
0.847 -0.00146123 0.00146123
0.848 -0.00146247 0.00146247
0.849 -0.00146372 0.00146372
0.85 -0.00146496 0.00146496
0.851 -0.00146621 0.00146621
0.852 -0.00146745 0.00146745
0.853 -0.0014687 0.0014687
0.854 -0.00146994 0.00146994
0.855 -0.00147119 0.00147119
0.856 -0.00147244 0.00147244
0.857 -0.00147368 0.00147368
0.858 -0.00147493 0.00147493
0.859 -0.00147618 0.00147618
0.86 -0.00147742 0.00147742
0.861 -0.00147867 0.00147867
0.862 -0.00147992 0.00147992
0.863 -0.00148116 0.00148116
0.864 -0.00148241 0.00148241
0.865 -0.00148366 0.00148366
0.866 -0.0014849 0.0014849
0.867 -0.00148615 0.00148615
0.868 -0.00148739 0.0014874
0.869 -0.00148864 0.00148864
0.87 -0.00148989 0.00148989
0.871 -0.00149114 0.00149114
0.872 -0.00149238 0.00149238
0.873 -0.00149363 0.00149363
0.874 -0.00149488 0.00149488
0.875 -0.00149613 0.00149613
0.876 -0.00149737 0.00149737
0.877 -0.00149862 0.00149862
0.878 -0.00149987 0.00149987
0.879 -0.00150112 0.00150112
0.88 -0.00150237 0.00150237
0.881 -0.00150362 0.00150362
0.882 -0.00150487 0.00150487
0.883 -0.00150611 0.00150612
0.884 -0.00150736 0.00150736
0.885 -0.00150861 0.00150861
0.886 -0.00150986 0.00150986
0.887 -0.00151111 0.00151111
0.888 -0.00151236 0.00151236
0.889 -0.00151361 0.00151361
0.89 -0.00151486 0.00151486
0.891 -0.00151611 0.00151611
0.892 -0.00151736 0.00151736
0.893 -0.00151861 0.00151861
0.894 -0.00151986 0.00151986
0.895 -0.00152111 0.00152111
0.896 -0.00152236 0.00152236
0.897 -0.00152361 0.00152361
0.898 -0.00152486 0.00152486
0.899 -0.00152611 0.00152612
0.9 -0.00152737 0.00152737
0.901 -0.00152862 0.00152862
0.902 -0.00152987 0.00152987
0.903 -0.00153112 0.00153112
0.904 -0.00153237 0.00153237
0.905 -0.00153363 0.00153363
0.906 -0.00153488 0.00153488
0.907 -0.00153613 0.00153613
0.908 -0.00153738 0.00153738
0.909 -0.00153864 0.00153864
0.91 -0.00153989 0.00153989
0.911 -0.00154114 0.00154114
0.912 -0.0015424 0.0015424
0.913 -0.00154365 0.00154365
0.914 -0.0015449 0.0015449
0.915 -0.00154616 0.00154616
0.916 -0.00154741 0.00154741
0.917 -0.00154867 0.00154867
0.918 -0.00154992 0.00154992
0.919 -0.00155117 0.00155117
0.92 -0.00155243 0.00155243
